ID,Name,Keywords,CodeString,MasterID
329,IN_AutoMutualInfoStats_40_gaussian_pmaxima,"information,correlation,AMI",IN_AutoMutualInfoStats_40_gaussian.pmaxima,723
330,IN_AutoMutualInfoStats_40_gaussian_modeperiodmax,"information,correlation,AMI",IN_AutoMutualInfoStats_40_gaussian.modeperiodmax,723
331,IN_AutoMutualInfoStats_40_gaussian_pmodeperiodmax,"information,correlation,AMI",IN_AutoMutualInfoStats_40_gaussian.pmodeperiodmax,723
332,IN_AutoMutualInfoStats_40_gaussian_pminima,"information,correlation,AMI",IN_AutoMutualInfoStats_40_gaussian.pminima,723
333,IN_AutoMutualInfoStats_40_gaussian_modeperiodmin,"information,correlation,AMI",IN_AutoMutualInfoStats_40_gaussian.modeperiodmin,723
334,IN_AutoMutualInfoStats_40_gaussian_pmodeperiodmin,"information,correlation,AMI",IN_AutoMutualInfoStats_40_gaussian.pmodeperiodmin,723
335,IN_AutoMutualInfoStats_40_gaussian_pcrossmean,"information,correlation,AMI",IN_AutoMutualInfoStats_40_gaussian.pcrossmean,723
336,IN_AutoMutualInfoStats_40_gaussian_pcrossmedian,"information,correlation,AMI",IN_AutoMutualInfoStats_40_gaussian.pcrossmedian,723
337,IN_AutoMutualInfoStats_40_gaussian_pcrossq10,"information,correlation,AMI",IN_AutoMutualInfoStats_40_gaussian.pcrossq10,723
338,IN_AutoMutualInfoStats_40_gaussian_pcrossq90,"information,correlation,AMI",IN_AutoMutualInfoStats_40_gaussian.pcrossq90,723
339,IN_AutoMutualInfoStats_40_gaussian_amiac1,"information,correlation,AMI",IN_AutoMutualInfoStats_40_gaussian.amiac1,723
340,IN_AutoMutualInfoStats_40_kraskov1_4_ami1,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami1,724
341,IN_AutoMutualInfoStats_40_kraskov1_4_ami2,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami2,724
342,IN_AutoMutualInfoStats_40_kraskov1_4_ami3,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami3,724
343,IN_AutoMutualInfoStats_40_kraskov1_4_ami4,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami4,724
344,IN_AutoMutualInfoStats_40_kraskov1_4_ami5,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami5,724
345,IN_AutoMutualInfoStats_40_kraskov1_4_ami6,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami6,724
346,IN_AutoMutualInfoStats_40_kraskov1_4_ami7,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami7,724
347,IN_AutoMutualInfoStats_40_kraskov1_4_ami8,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami8,724
348,IN_AutoMutualInfoStats_40_kraskov1_4_ami9,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami9,724
349,IN_AutoMutualInfoStats_40_kraskov1_4_ami10,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami10,724
350,IN_AutoMutualInfoStats_40_kraskov1_4_ami11,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami11,724
351,IN_AutoMutualInfoStats_40_kraskov1_4_ami12,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami12,724
352,IN_AutoMutualInfoStats_40_kraskov1_4_ami13,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami13,724
353,IN_AutoMutualInfoStats_40_kraskov1_4_ami14,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami14,724
354,IN_AutoMutualInfoStats_40_kraskov1_4_ami15,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami15,724
355,IN_AutoMutualInfoStats_40_kraskov1_4_ami16,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami16,724
356,IN_AutoMutualInfoStats_40_kraskov1_4_ami17,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami17,724
357,IN_AutoMutualInfoStats_40_kraskov1_4_ami18,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami18,724
358,IN_AutoMutualInfoStats_40_kraskov1_4_ami19,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami19,724
359,IN_AutoMutualInfoStats_40_kraskov1_4_ami20,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami20,724
360,IN_AutoMutualInfoStats_40_kraskov1_4_ami21,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami21,724
361,IN_AutoMutualInfoStats_40_kraskov1_4_ami22,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami22,724
362,IN_AutoMutualInfoStats_40_kraskov1_4_ami23,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami23,724
363,IN_AutoMutualInfoStats_40_kraskov1_4_ami24,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami24,724
364,IN_AutoMutualInfoStats_40_kraskov1_4_ami25,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami25,724
365,IN_AutoMutualInfoStats_40_kraskov1_4_ami26,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami26,724
366,IN_AutoMutualInfoStats_40_kraskov1_4_ami27,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami27,724
367,IN_AutoMutualInfoStats_40_kraskov1_4_ami28,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami28,724
368,IN_AutoMutualInfoStats_40_kraskov1_4_ami29,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami29,724
369,IN_AutoMutualInfoStats_40_kraskov1_4_ami30,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami30,724
370,IN_AutoMutualInfoStats_40_kraskov1_4_ami31,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami31,724
371,IN_AutoMutualInfoStats_40_kraskov1_4_ami32,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami32,724
372,IN_AutoMutualInfoStats_40_kraskov1_4_ami33,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami33,724
373,IN_AutoMutualInfoStats_40_kraskov1_4_ami34,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami34,724
374,IN_AutoMutualInfoStats_40_kraskov1_4_ami35,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami35,724
375,IN_AutoMutualInfoStats_40_kraskov1_4_ami36,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami36,724
376,IN_AutoMutualInfoStats_40_kraskov1_4_ami37,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami37,724
377,IN_AutoMutualInfoStats_40_kraskov1_4_ami38,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami38,724
378,IN_AutoMutualInfoStats_40_kraskov1_4_ami39,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami39,724
379,IN_AutoMutualInfoStats_40_kraskov1_4_ami40,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.ami40,724
380,IN_AutoMutualInfoStats_40_kraskov1_4_mami,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.mami,724
381,IN_AutoMutualInfoStats_40_kraskov1_4_stdami,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.stdami,724
382,IN_AutoMutualInfoStats_40_kraskov1_4_pextrema,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.pextrema,724
383,IN_AutoMutualInfoStats_40_kraskov1_4_fmmi,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.fmmi,724
384,IN_AutoMutualInfoStats_40_kraskov1_4_pmaxima,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.pmaxima,724
385,IN_AutoMutualInfoStats_40_kraskov1_4_modeperiodmax,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.modeperiodmax,724
386,IN_AutoMutualInfoStats_40_kraskov1_4_pmodeperiodmax,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.pmodeperiodmax,724
387,IN_AutoMutualInfoStats_40_kraskov1_4_pminima,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.pminima,724
388,IN_AutoMutualInfoStats_40_kraskov1_4_modeperiodmin,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.modeperiodmin,724
389,IN_AutoMutualInfoStats_40_kraskov1_4_pmodeperiodmin,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.pmodeperiodmin,724
390,IN_AutoMutualInfoStats_40_kraskov1_4_pcrossmean,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.pcrossmean,724
391,IN_AutoMutualInfoStats_40_kraskov1_4_pcrossmedian,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.pcrossmedian,724
392,IN_AutoMutualInfoStats_40_kraskov1_4_pcrossq10,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.pcrossq10,724
393,IN_AutoMutualInfoStats_40_kraskov1_4_pcrossq90,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.pcrossq90,724
394,IN_AutoMutualInfoStats_40_kraskov1_4_amiac1,"information,correlation,AMI",IN_AutoMutualInfoStats_40_kraskov1_4.amiac1,724
395,IN_AutoMutualInfoStats_diff_20_gaussian_ami1,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami1,725
396,IN_AutoMutualInfoStats_diff_20_gaussian_ami2,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami2,725
397,IN_AutoMutualInfoStats_diff_20_gaussian_ami3,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami3,725
398,IN_AutoMutualInfoStats_diff_20_gaussian_ami4,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami4,725
399,IN_AutoMutualInfoStats_diff_20_gaussian_ami5,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami5,725
400,IN_AutoMutualInfoStats_diff_20_gaussian_ami6,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami6,725
401,IN_AutoMutualInfoStats_diff_20_gaussian_ami7,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami7,725
402,IN_AutoMutualInfoStats_diff_20_gaussian_ami8,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami8,725
403,IN_AutoMutualInfoStats_diff_20_gaussian_ami9,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami9,725
404,IN_AutoMutualInfoStats_diff_20_gaussian_ami10,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami10,725
405,IN_AutoMutualInfoStats_diff_20_gaussian_ami11,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami11,725
406,IN_AutoMutualInfoStats_diff_20_gaussian_ami12,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami12,725
407,IN_AutoMutualInfoStats_diff_20_gaussian_ami13,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami13,725
408,IN_AutoMutualInfoStats_diff_20_gaussian_ami14,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami14,725
409,IN_AutoMutualInfoStats_diff_20_gaussian_ami15,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami15,725
410,IN_AutoMutualInfoStats_diff_20_gaussian_ami16,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami16,725
411,IN_AutoMutualInfoStats_diff_20_gaussian_ami17,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami17,725
412,IN_AutoMutualInfoStats_diff_20_gaussian_ami18,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami18,725
413,IN_AutoMutualInfoStats_diff_20_gaussian_ami19,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami19,725
414,IN_AutoMutualInfoStats_diff_20_gaussian_ami20,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.ami20,725
415,IN_AutoMutualInfoStats_diff_20_gaussian_mami,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.mami,725
416,IN_AutoMutualInfoStats_diff_20_gaussian_stdami,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.stdami,725
417,IN_AutoMutualInfoStats_diff_20_gaussian_pextrema,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.pextrema,725
418,IN_AutoMutualInfoStats_diff_20_gaussian_fmmi,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.fmmi,725
419,IN_AutoMutualInfoStats_diff_20_gaussian_pmaxima,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.pmaxima,725
420,IN_AutoMutualInfoStats_diff_20_gaussian_modeperiodmax,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.modeperiodmax,725
421,IN_AutoMutualInfoStats_diff_20_gaussian_pmodeperiodmax,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.pmodeperiodmax,725
422,IN_AutoMutualInfoStats_diff_20_gaussian_pminima,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.pminima,725
423,IN_AutoMutualInfoStats_diff_20_gaussian_modeperiodmin,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.modeperiodmin,725
424,IN_AutoMutualInfoStats_diff_20_gaussian_pmodeperiodmin,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.pmodeperiodmin,725
425,IN_AutoMutualInfoStats_diff_20_gaussian_pcrossmean,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.pcrossmean,725
426,IN_AutoMutualInfoStats_diff_20_gaussian_pcrossmedian,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.pcrossmedian,725
427,IN_AutoMutualInfoStats_diff_20_gaussian_pcrossq10,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.pcrossq10,725
428,IN_AutoMutualInfoStats_diff_20_gaussian_pcrossq90,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.pcrossq90,725
429,IN_AutoMutualInfoStats_diff_20_gaussian_amiac1,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_gaussian.amiac1,725
430,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami1,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami1,726
431,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami2,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami2,726
432,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami3,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami3,726
433,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami4,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami4,726
434,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami5,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami5,726
435,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami6,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami6,726
436,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami7,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami7,726
437,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami8,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami8,726
438,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami9,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami9,726
439,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami10,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami10,726
440,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami11,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami11,726
441,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami12,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami12,726
442,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami13,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami13,726
443,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami14,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami14,726
444,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami15,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami15,726
445,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami16,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami16,726
446,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami17,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami17,726
447,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami18,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami18,726
448,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami19,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami19,726
449,IN_AutoMutualInfoStats_diff_20_kraskov1_4_ami20,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.ami20,726
450,IN_AutoMutualInfoStats_diff_20_kraskov1_4_mami,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.mami,726
451,IN_AutoMutualInfoStats_diff_20_kraskov1_4_stdami,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.stdami,726
452,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pextrema,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.pextrema,726
453,IN_AutoMutualInfoStats_diff_20_kraskov1_4_fmmi,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.fmmi,726
454,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pmaxima,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.pmaxima,726
455,IN_AutoMutualInfoStats_diff_20_kraskov1_4_modeperiodmax,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.modeperiodmax,726
456,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pmodeperiodmax,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.pmodeperiodmax,726
457,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pminima,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.pminima,726
458,IN_AutoMutualInfoStats_diff_20_kraskov1_4_modeperiodmin,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.modeperiodmin,726
459,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pmodeperiodmin,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.pmodeperiodmin,726
460,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pcrossmean,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.pcrossmean,726
461,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pcrossmedian,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.pcrossmedian,726
462,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pcrossq10,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.pcrossq10,726
463,IN_AutoMutualInfoStats_diff_20_kraskov1_4_pcrossq90,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.pcrossq90,726
464,IN_AutoMutualInfoStats_diff_20_kraskov1_4_amiac1,"information,correlation,AMI",IN_AutoMutualInfoStats_diff_20_kraskov1_4.amiac1,726
465,CO_CompareMinAMI_std1_2_80_min,"correlation,AMI",CO_CompareMinAMI_std1_2_80.min,727
466,CO_CompareMinAMI_std1_2_80_max,"correlation,AMI",CO_CompareMinAMI_std1_2_80.max,727
467,CO_CompareMinAMI_std1_2_80_range,"correlation,AMI",CO_CompareMinAMI_std1_2_80.range,727
468,CO_CompareMinAMI_std1_2_80_median,"correlation,AMI",CO_CompareMinAMI_std1_2_80.median,727
469,CO_CompareMinAMI_std1_2_80_mean,"correlation,AMI",CO_CompareMinAMI_std1_2_80.mean,727
470,CO_CompareMinAMI_std1_2_80_std,"correlation,AMI",CO_CompareMinAMI_std1_2_80.std,727
471,CO_CompareMinAMI_std1_2_80_nunique,"correlation,AMI",CO_CompareMinAMI_std1_2_80.nunique,727
472,CO_CompareMinAMI_std1_2_80_mode,"correlation,AMI",CO_CompareMinAMI_std1_2_80.mode,727
473,CO_CompareMinAMI_std1_2_80_modef,"correlation,AMI",CO_CompareMinAMI_std1_2_80.modef,727
474,CO_CompareMinAMI_std1_2_80_conv4,"correlation,AMI",CO_CompareMinAMI_std1_2_80.conv4,727
475,CO_CompareMinAMI_std1_2_80_nlocmax,"correlation,AMI",CO_CompareMinAMI_std1_2_80.nlocmax,727
476,CO_CompareMinAMI_quantiles_2_80_min,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.min,728
477,CO_CompareMinAMI_quantiles_2_80_max,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.max,728
478,CO_CompareMinAMI_quantiles_2_80_range,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.range,728
479,CO_CompareMinAMI_quantiles_2_80_median,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.median,728
480,CO_CompareMinAMI_quantiles_2_80_mean,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.mean,728
481,CO_CompareMinAMI_quantiles_2_80_std,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.std,728
482,CO_CompareMinAMI_quantiles_2_80_nunique,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.nunique,728
483,CO_CompareMinAMI_quantiles_2_80_mode,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.mode,728
484,CO_CompareMinAMI_quantiles_2_80_modef,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.modef,728
485,CO_CompareMinAMI_quantiles_2_80_conv4,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.conv4,728
486,CO_CompareMinAMI_quantiles_2_80_nlocmax,"correlation,AMI",CO_CompareMinAMI_quantiles_2_80.nlocmax,728
487,CO_CompareMinAMI_even_2_80_min,"correlation,AMI",CO_CompareMinAMI_even_2_80.min,729
488,CO_CompareMinAMI_even_2_80_max,"correlation,AMI",CO_CompareMinAMI_even_2_80.max,729
